GroupBy,fitzpatrick,sex,ageGroup,Support,Macro-TPR,Macro-FPR,Micro-TPR,Micro-FPR,TP,FP,FN,TN,balancedAcc,Eczema_FN,Eczema_FP,Eczema_FPR,Eczema_TN,Eczema_TP,Eczema_TPR,Fungal_FN,Fungal_FP,Fungal_FPR,Fungal_TN,Fungal_TP,Fungal_TPR,Others_FN,Others_FP,Others_FPR,Others_TN,Others_TP,Others_TPR,Scabies_FN,Scabies_FP,Scabies_FPR,Scabies_TN,Scabies_TP,Scabies_TPR
"fitzpatrick, sex, ageGroup",5.0,f,35-39,2,0.12,0.12,0.5,0.17,1.0,1.0,1.0,5.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
"fitzpatrick, sex, ageGroup",5.0,f,45-49,2,0.25,0.25,0.5,0.17,1.0,1.0,1.0,5.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
"fitzpatrick, sex, ageGroup",5.0,f,50-54,4,0.75,0.0,1.0,0.0,4.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
"fitzpatrick, sex, ageGroup",5.0,m,00-04,44,0.85,0.06,0.82,0.06,36.0,8.0,8.0,124.0,0.851,6.0,1.0,0.03,31.0,6.0,0.5,0.0,2.0,0.05,38.0,4.0,1.0,2.0,1.0,0.04,22.0,19.0,0.9,0.0,4.0,0.11,33.0,7.0,1.0
"fitzpatrick, sex, ageGroup",5.0,m,05-09,48,0.74,0.06,0.81,0.06,39.0,9.0,9.0,135.0,0.736,2.0,3.0,0.07,41.0,2.0,0.5,4.0,1.0,0.03,34.0,9.0,0.69,0.0,3.0,0.1,26.0,19.0,1.0,3.0,2.0,0.06,34.0,9.0,0.75
"fitzpatrick, sex, ageGroup",5.0,m,10-14,22,0.86,0.06,0.77,0.08,17.0,5.0,5.0,61.0,0.858,0.0,4.0,0.19,17.0,1.0,1.0,4.0,0.0,0.0,12.0,6.0,0.6,0.0,0.0,0.0,17.0,5.0,1.0,1.0,1.0,0.06,15.0,5.0,0.83
"fitzpatrick, sex, ageGroup",5.0,m,15-19,9,0.25,0.16,0.44,0.19,4.0,5.0,5.0,22.0,0.333,1.0,1.0,0.14,6.0,1.0,0.5,1.0,3.0,0.38,5.0,0.0,0.0,0.0,1.0,0.11,8.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.5
"fitzpatrick, sex, ageGroup",5.0,m,20-24,8,0.56,0.08,0.75,0.08,6.0,2.0,2.0,22.0,0.75,1.0,0.0,0.0,6.0,1.0,0.5,0.0,2.0,0.33,4.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.75
"fitzpatrick, sex, ageGroup",5.0,m,25-29,13,0.29,0.1,0.62,0.13,8.0,5.0,5.0,34.0,0.583,0.0,5.0,0.38,8.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,0.5,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,0.67
"fitzpatrick, sex, ageGroup",5.0,m,30-34,6,0.75,0.0,1.0,0.0,6.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
"fitzpatrick, sex, ageGroup",5.0,m,35-39,3,0.75,0.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
"fitzpatrick, sex, ageGroup",5.0,m,40-44,2,0.0,0.25,0.0,0.33,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,45-49,2,0.12,0.12,0.5,0.17,1.0,1.0,1.0,5.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
"fitzpatrick, sex, ageGroup",5.0,m,50-54,2,0.25,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,55-59,11,0.62,0.06,0.82,0.06,9.0,2.0,2.0,31.0,0.833,1.0,0.0,0.0,7.0,3.0,0.75,1.0,1.0,0.14,6.0,3.0,0.75,0.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,0.09,10.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,60-64,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,00-04,6,0.29,0.22,0.5,0.17,3.0,3.0,3.0,15.0,0.389,1.0,0.0,0.0,4.0,1.0,0.5,1.0,2.0,0.67,1.0,2.0,0.67,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.2,4.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,05-09,6,0.5,0.0,1.0,0.0,6.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
"fitzpatrick, sex, ageGroup",6.0,f,15-19,6,0.25,0.21,0.5,0.17,3.0,3.0,3.0,15.0,0.5,2.0,0.0,0.0,3.0,1.0,0.33,1.0,2.0,0.67,1.0,2.0,0.67,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.17,5.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,20-24,2,0.5,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
"fitzpatrick, sex, ageGroup",6.0,f,25-29,2,0.25,0.12,0.5,0.17,1.0,1.0,1.0,5.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,30-34,2,0.12,0.12,0.5,0.17,1.0,1.0,1.0,5.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,35-39,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,40-44,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,00-04,14,0.3,0.12,0.57,0.14,8.0,6.0,6.0,36.0,0.408,1.0,2.0,0.15,11.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,0.62,0.0,3.0,0.21,11.0,0.0,0.0,2.0,1.0,0.11,8.0,3.0,0.6
"fitzpatrick, sex, ageGroup",6.0,m,05-09,22,0.42,0.08,0.91,0.03,20.0,2.0,2.0,64.0,0.556,1.0,1.0,0.05,20.0,0.0,0.0,0.0,1.0,0.25,3.0,18.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,0.67
"fitzpatrick, sex, ageGroup",6.0,m,10-14,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,20-24,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,30-34,4,0.38,0.06,0.75,0.08,3.0,1.0,1.0,11.0,0.75,0.0,1.0,0.25,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,35-39,5,0.31,0.18,0.4,0.2,2.0,3.0,3.0,12.0,0.625,3.0,0.0,0.0,1.0,1.0,0.25,0.0,2.0,0.5,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.2,4.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,50-54,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
